S7646: min=-98.5, max=99.8, avg=-1.9
S7750: min=-97.2, max=99.9, avg=-4.1
S4008: min=-99.8, max=97.9, avg=0.6
S9478: min=-96.7, max=99.0, avg=2.0
S2915: min=-98.5, max=96.2, avg=3.3
S5620: min=-99.2, max=98.3, avg=-0.6
S4201: min=-94.2, max=97.9, avg=-7.5
S7804: min=-97.6, max=97.6, avg=-0.2
S3258: min=-99.6, max=96.2, avg=4.8
S5682: min=-99.2, max=98.0, avg=-5.5
S3372: min=-97.6, max=99.3, avg=0.5
S8659: min=-94.5, max=98.4, avg=-2.3
S9011: min=-99.7, max=99.1, avg=2.8
S4005: min=-99.3, max=99.8, avg=-2.2
S9637: min=-98.1, max=99.2, avg=-7.6
S0214: min=-99.7, max=97.4, avg=15.1
S8533: min=-98.8, max=99.6, avg=-2.7
S2787: min=-97.8, max=99.6, avg=3.8
S7677: min=-98.1, max=98.0, avg=0.6
S4311: min=-99.7, max=99.5, avg=-9.9
S9086: min=-99.9, max=99.7, avg=1.3
S9518: min=-99.9, max=98.3, avg=-5.2
S2075: min=-94.1, max=97.8, avg=-0.8
S7817: min=-98.7, max=99.6, avg=4.0
S3269: min=-99.4, max=99.5, avg=3.6
S9816: min=-95.5, max=97.8, avg=7.1
S1058: min=-98.7, max=97.2, avg=-0.1
S4803: min=-96.6, max=97.7, avg=-8.1
S8266: min=-99.4, max=99.1, avg=-0.9
S4694: min=-97.1, max=99.4, avg=-2.0
S3892: min=-96.0, max=99.5, avg=12.8
S2194: min=-99.6, max=97.8, avg=-4.0
S9027: min=-96.3, max=99.3, avg=-1.7
S3863: min=-91.6, max=98.7, avg=-0.3
S3872: min=-98.3, max=98.2, avg=0.8
S7624: min=-99.8, max=97.7, avg=-3.7
S8308: min=-94.3, max=99.3, avg=5.8
S4438: min=-98.3, max=97.9, avg=-9.6
S9822: min=-99.1, max=99.3, avg=-6.0
S0347: min=-98.9, max=99.3, avg=-4.2
S2198: min=-99.9, max=96.9, avg=3.6
S2225: min=-98.8, max=97.3, avg=1.3
S4721: min=-98.4, max=99.3, avg=3.8
S5193: min=-95.3, max=90.9, avg=-6.6
S7098: min=-98.3, max=99.0, avg=4.6
S0213: min=-97.7, max=99.7, avg=-0.9
S9054: min=-98.9, max=97.4, avg=10.4
S8517: min=-99.3, max=99.2, avg=3.3
S5571: min=-98.0, max=99.7, avg=-1.2
S0334: min=-92.9, max=99.8, avg=5.3
S8570: min=-99.7, max=93.9, avg=3.8
S0511: min=-99.8, max=98.0, avg=1.2
S8064: min=-99.2, max=99.3, avg=5.9
S5858: min=-98.3, max=95.4, avg=0.3
S5115: min=-99.1, max=96.0, avg=-3.8
S2017: min=-98.8, max=97.9, avg=-2.6
S5998: min=-98.4, max=98.0, avg=-5.2
S7602: min=-96.6, max=99.2, avg=4.3
S0835: min=-99.5, max=97.4, avg=-5.3
S8944: min=-87.2, max=99.7, avg=13.3
S3967: min=-97.8, max=92.7, avg=-9.4
S1034: min=-96.8, max=99.9, avg=-8.5
S3950: min=-95.3, max=97.5, avg=3.9
S9592: min=-99.8, max=96.0, avg=3.6
S9609: min=-99.1, max=99.9, avg=-11.5
S3626: min=-98.8, max=98.3, avg=-5.6
S8242: min=-94.6, max=99.8, avg=7.4
S1001: min=-97.4, max=99.5, avg=9.3
S8924: min=-99.6, max=98.2, avg=7.8
S5400: min=-91.5, max=99.8, avg=-0.9
S7819: min=-99.7, max=99.7, avg=5.6
S5686: min=-98.0, max=98.3, avg=-12.7
S2239: min=-98.1, max=98.8, avg=5.4
S0060: min=-97.0, max=99.9, avg=-5.4
S0417: min=-99.2, max=99.2, avg=-5.4
S8714: min=-98.9, max=97.9, avg=-2.4
S5272: min=-99.6, max=96.2, avg=-8.4
S7349: min=-99.3, max=99.1, avg=3.0
S5982: min=-94.8, max=98.8, avg=-9.3
S2860: min=-96.5, max=91.5, avg=-2.1
S2446: min=-99.6, max=99.6, avg=-2.7
S2652: min=-97.7, max=97.5, avg=-10.9
S7660: min=-99.8, max=98.3, avg=2.5
S3016: min=-96.3, max=99.3, avg=5.3
S4930: min=-99.7, max=96.3, avg=1.3
S1867: min=-95.7, max=98.8, avg=-4.9
S9660: min=-96.3, max=98.2, avg=2.6
S2873: min=-96.5, max=99.7, avg=2.2
S3167: min=-99.6, max=91.3, avg=-8.7
S2636: min=-98.3, max=98.2, avg=5.6
S6627: min=-91.9, max=92.6, avg=-1.2
S9287: min=-97.4, max=95.1, avg=-4.8
S8400: min=-99.4, max=94.4, avg=-3.0
S2628: min=-99.6, max=97.1, avg=1.0
S5896: min=-99.5, max=96.8, avg=-3.2
S4335: min=-99.7, max=99.2, avg=3.8
S7949: min=-98.9, max=99.9, avg=-7.3
S7605: min=-99.4, max=99.2, avg=4.9
S8874: min=-98.6, max=99.4, avg=4.2
S0983: min=-98.4, max=99.4, avg=1.5
S4995: min=-99.1, max=95.1, avg=7.4
S9517: min=-99.9, max=98.0, avg=-2.8
S3340: min=-97.3, max=97.6, avg=2.1
S8228: min=-95.6, max=99.0, avg=-3.1
S8813: min=-98.4, max=99.3, avg=-11.0
S3973: min=-98.5, max=99.8, avg=-4.5
S8185: min=-98.8, max=99.9, avg=0.5
S7348: min=-99.6, max=97.0, avg=-4.7
S7132: min=-97.5, max=94.5, avg=0.7
S8885: min=-95.2, max=99.0, avg=4.8
S7715: min=-95.3, max=97.3, avg=4.3
S1189: min=-99.0, max=99.5, avg=0.8
S1794: min=-99.8, max=99.3, avg=-8.4
S6782: min=-98.6, max=97.8, avg=-1.0
S8790: min=-89.2, max=99.8, avg=-0.9
S8868: min=-98.5, max=99.7, avg=10.0
S7781: min=-98.9, max=99.5, avg=-0.2
S9683: min=-97.3, max=99.2, avg=5.7
S5266: min=-88.8, max=96.5, avg=6.7
S5634: min=-99.5, max=96.7, avg=-5.1
S3120: min=-99.1, max=99.3, avg=13.1
S3761: min=-99.7, max=98.5, avg=-4.0
S3057: min=-95.2, max=99.7, avg=-11.8
S0688: min=-99.3, max=99.1, avg=7.2
S0394: min=-95.3, max=97.9, avg=-1.5
S8733: min=-97.3, max=98.9, avg=-3.4
S9392: min=-99.1, max=98.0, avg=3.7
S7126: min=-98.4, max=94.6, avg=-2.1
S6466: min=-98.1, max=99.8, avg=-1.7
S2867: min=-99.3, max=99.6, avg=7.6
S0689: min=-91.1, max=98.3, avg=0.8
S5285: min=-99.6, max=98.1, avg=0.9
S1314: min=-99.8, max=98.6, avg=-5.8
S1101: min=-97.8, max=97.8, avg=5.1
S9761: min=-99.8, max=95.1, avg=-1.3
S6820: min=-98.4, max=99.3, avg=3.6
S1668: min=-99.8, max=97.1, avg=0.9
S8995: min=-98.6, max=97.9, avg=-8.9
S2367: min=-98.8, max=97.5, avg=-11.0
S8375: min=-97.9, max=98.9, avg=2.0
S0936: min=-99.6, max=96.4, avg=-3.4
S4901: min=-98.8, max=90.9, avg=6.3
S4800: min=-94.1, max=99.1, avg=-6.3
S8976: min=-97.8, max=99.7, avg=6.1
S9629: min=-96.9, max=99.0, avg=-0.5
S7809: min=-99.3, max=98.9, avg=-3.1
S4354: min=-99.7, max=99.7, avg=5.3
S5061: min=-98.2, max=98.8, avg=2.7
S0487: min=-96.9, max=97.6, avg=4.3
S4294: min=-96.1, max=99.6, avg=12.2
S8152: min=-99.3, max=99.1, avg=2.5
S5812: min=-98.7, max=99.8, avg=0.9
S5835: min=-94.7, max=99.2, avg=-0.6
S1747: min=-96.9, max=93.8, avg=-1.3
S1534: min=-98.6, max=91.8, avg=6.2
S1501: min=-99.6, max=99.5, avg=2.4
S0927: min=-97.1, max=99.8, avg=7.8
S5729: min=-99.3, max=95.8, avg=4.0
S8926: min=-98.2, max=99.5, avg=2.5
S3216: min=-95.6, max=99.1, avg=4.5
S3387: min=-98.5, max=98.9, avg=-4.5
S5213: min=-93.4, max=99.1, avg=-1.6
S0136: min=-99.4, max=96.0, avg=-2.2
S8779: min=-99.1, max=99.1, avg=-1.1
S0441: min=-94.2, max=97.5, avg=7.7
S2807: min=-91.2, max=95.6, avg=-11.9
S8474: min=-98.6, max=99.3, avg=4.8
S0063: min=-97.7, max=99.9, avg=3.0
S5902: min=-95.0, max=99.9, avg=-0.7
S2579: min=-97.8, max=94.8, avg=8.0
S6603: min=-94.3, max=99.6, avg=9.4
S6508: min=-96.3, max=99.1, avg=4.6
S2167: min=-99.8, max=97.7, avg=4.3
S6954: min=-96.4, max=96.9, avg=15.7
S8542: min=-95.9, max=98.4, avg=1.2
S3533: min=-99.8, max=97.3, avg=-2.4
S2256: min=-98.8, max=97.3, avg=-1.3
S9566: min=-96.7, max=95.1, avg=-8.2
S5764: min=-99.7, max=99.0, avg=-2.9
S2407: min=-98.0, max=99.3, avg=0.8
S9559: min=-99.7, max=94.3, avg=-3.9
S1809: min=-98.4, max=99.5, avg=-6.7
S4728: min=-97.5, max=99.5, avg=-9.5
S9348: min=-99.8, max=99.5, avg=-0.9
S5093: min=-99.6, max=99.2, avg=-0.9
S3464: min=-97.5, max=98.7, avg=3.9
S8227: min=-99.5, max=98.4, avg=0.9
S5172: min=-95.4, max=98.2, avg=-4.9
S2019: min=-98.0, max=96.9, avg=-4.9
S3070: min=-98.2, max=97.8, avg=-0.4
S3438: min=-96.9, max=99.7, avg=2.3
S4978: min=-96.9, max=99.8, avg=-0.2
S4619: min=-96.6, max=98.1, avg=-12.0
S7797: min=-94.6, max=97.8, avg=5.4
S5459: min=-98.2, max=98.0, avg=-0.4
S3650: min=-98.8, max=99.3, avg=-7.9
S6747: min=-99.5, max=93.2, avg=0.8
S0527: min=-99.1, max=96.5, avg=-12.2
S8471: min=-97.2, max=98.1, avg=13.6
S8085: min=-97.6, max=93.9, avg=-5.1
S6873: min=-86.5, max=99.0, avg=13.0
S9449: min=-96.8, max=99.7, avg=4.5
S1461: min=-99.0, max=98.6, avg=-6.8
S8062: min=-98.4, max=99.6, avg=-6.8
S0088: min=-99.0, max=99.7, avg=-1.2
S5355: min=-99.0, max=98.9, avg=7.3
S4317: min=-97.8, max=99.3, avg=1.3
S4628: min=-98.9, max=93.7, avg=-5.5
S6647: min=-98.0, max=97.7, avg=1.4
S1722: min=-99.6, max=98.9, avg=2.7
S0564: min=-98.9, max=99.6, avg=-3.1
S0965: min=-99.8, max=96.4, avg=-0.1
S7695: min=-99.5, max=99.6, avg=7.7
S4243: min=-98.3, max=94.5, avg=-1.1
S1458: min=-98.3, max=99.2, avg=-9.8
S1779: min=-98.6, max=99.7, avg=-1.8
S3013: min=-98.6, max=98.5, avg=-2.6
S1397: min=-97.5, max=94.0, avg=-10.2
S6830: min=-97.9, max=94.0, avg=-13.5
S9413: min=-97.5, max=92.5, avg=-5.7
S8985: min=-97.5, max=92.9, avg=-5.4
S0560: min=-98.6, max=98.8, avg=-4.8
S8129: min=-99.2, max=96.3, avg=-4.8
S3750: min=-97.7, max=99.2, avg=-1.8
S7043: min=-98.5, max=99.2, avg=-6.7
S7833: min=-97.1, max=99.4, avg=2.7
S7390: min=-98.0, max=96.8, avg=-0.8
S6383: min=-98.3, max=98.6, avg=-2.6
S6525: min=-98.7, max=98.3, avg=3.5
S8524: min=-98.6, max=93.2, avg=1.3
S6219: min=-96.1, max=98.5, avg=3.5
S4465: min=-99.6, max=95.6, avg=-5.8
S3927: min=-99.1, max=99.8, avg=-11.0
S8137: min=-98.4, max=98.2, avg=-4.4
S4226: min=-98.1, max=99.4, avg=-11.8
S3960: min=-98.4, max=98.8, avg=10.0
S0242: min=-98.8, max=96.3, avg=-11.7
S4210: min=-99.0, max=99.2, avg=-7.6
S6108: min=-95.2, max=97.2, avg=6.8
S4054: min=-98.6, max=97.6, avg=6.3
S8747: min=-99.1, max=98.5, avg=-6.5
S7956: min=-94.7, max=98.6, avg=-8.3
S9307: min=-99.5, max=96.5, avg=-9.0
S8090: min=-99.4, max=97.1, avg=-8.5
S9239: min=-99.7, max=95.2, avg=3.3
S2187: min=-99.3, max=97.6, avg=1.5
S5920: min=-96.6, max=99.3, avg=-0.5
S4676: min=-97.1, max=99.3, avg=4.6
S9796: min=-97.7, max=96.4, avg=1.7
S2970: min=-99.3, max=99.1, avg=-2.8
S0290: min=-99.4, max=97.6, avg=-4.7
S5727: min=-98.6, max=99.9, avg=7.0
S6277: min=-99.7, max=98.4, avg=-4.1
S5294: min=-99.4, max=99.5, avg=-3.3
S0684: min=-98.9, max=96.6, avg=-12.8
S8902: min=-98.6, max=99.3, avg=-3.7
S8967: min=-98.9, max=94.8, avg=-7.7
S3521: min=-95.9, max=99.4, avg=-1.0
S1983: min=-98.9, max=93.5, avg=1.5
S0385: min=-99.7, max=99.7, avg=2.3
S5514: min=-97.1, max=99.7, avg=1.3
S3257: min=-98.2, max=99.1, avg=-7.8
S6927: min=-99.6, max=99.6, avg=-6.9
S7158: min=-99.7, max=99.3, avg=2.1
S1366: min=-98.6, max=98.2, avg=-1.6
S0322: min=-98.3, max=93.4, avg=-3.2
S4796: min=-99.1, max=99.8, avg=-8.1
S6185: min=-99.4, max=99.6, avg=-4.8
S2648: min=-95.4, max=97.4, avg=3.6
S9148: min=-92.2, max=97.1, avg=9.1
S4327: min=-99.8, max=94.0, avg=6.7
S8559: min=-97.4, max=99.3, avg=5.7
S1174: min=-97.9, max=99.4, avg=-6.4
S2254: min=-98.9, max=95.9, avg=10.4
S1452: min=-97.6, max=98.9, avg=-7.3
S7639: min=-93.4, max=95.9, avg=1.8
S9639: min=-99.0, max=99.4, avg=16.3
S4461: min=-97.7, max=99.5, avg=3.0
S0516: min=-99.7, max=98.2, avg=1.1
S1873: min=-99.3, max=97.7, avg=2.1
S2213: min=-99.4, max=99.7, avg=-9.6
S2610: min=-94.8, max=99.8, avg=2.2
S4774: min=-97.2, max=98.8, avg=0.1
S8842: min=-98.0, max=94.9, avg=-9.9
S8193: min=-98.9, max=97.6, avg=-5.3
S1251: min=-98.1, max=96.2, avg=-9.9
S6344: min=-99.3, max=94.7, avg=8.0
S4383: min=-98.9, max=95.2, avg=5.2
S3417: min=-96.9, max=98.6, avg=1.3
S8188: min=-98.7, max=95.3, avg=-6.7
S5885: min=-98.2, max=98.8, avg=0.4
S7190: min=-99.9, max=98.4, avg=-10.8
S3757: min=-99.3, max=99.1, avg=6.6
S5818: min=-99.0, max=94.6, avg=-9.3
S9712: min=-95.5, max=93.2, avg=-0.4
S5720: min=-97.4, max=99.9, avg=0.3
S6953: min=-96.6, max=99.6, avg=2.9
S2670: min=-97.9, max=99.7, avg=-5.8
S1311: min=-99.8, max=99.5, avg=-2.8
S9887: min=-98.6, max=96.8, avg=5.4
S1045: min=-93.5, max=99.9, avg=10.7
S7154: min=-97.0, max=95.8, avg=1.2
S4009: min=-99.2, max=97.9, avg=9.5
S7628: min=-99.8, max=95.3, avg=5.7
S3205: min=-98.0, max=99.4, avg=4.2
S3998: min=-98.5, max=98.4, avg=4.0
S3781: min=-96.0, max=95.8, avg=4.1
S9409: min=-99.2, max=98.3, avg=0.2
S5097: min=-99.5, max=97.5, avg=11.1
S7520: min=-98.7, max=91.8, avg=-3.3
S2164: min=-95.3, max=95.1, avg=2.1
S0643: min=-96.6, max=98.4, avg=-1.2
S5515: min=-97.3, max=95.2, avg=-6.5
S6476: min=-97.8, max=99.3, avg=2.9
S6847: min=-98.1, max=99.8, avg=9.3
S1440: min=-98.6, max=98.7, avg=-0.7
S6157: min=-98.8, max=98.1, avg=-4.9
S9076: min=-89.4, max=94.0, avg=4.9
S8157: min=-95.5, max=96.5, avg=8.6
S9788: min=-96.4, max=98.7, avg=6.7
S5543: min=-98.7, max=98.4, avg=5.2
S1503: min=-94.0, max=97.5, avg=9.7
S1009: min=-98.8, max=98.4, avg=0.6
S6401: min=-99.8, max=99.8, avg=14.7
S9878: min=-99.6, max=98.2, avg=-3.0
S2285: min=-98.4, max=97.7, avg=-2.3
S5243: min=-97.8, max=99.8, avg=8.7
S3683: min=-99.7, max=98.7, avg=-4.0
S6704: min=-93.8, max=98.9, avg=3.7
S2268: min=-99.9, max=99.7, avg=1.3
S1774: min=-97.4, max=97.2, avg=-4.7
S6633: min=-99.5, max=97.7, avg=-1.7
S2977: min=-99.3, max=98.0, avg=-11.2
S0618: min=-98.9, max=98.5, avg=4.0
S8889: min=-99.9, max=97.3, avg=4.5
S9827: min=-99.4, max=98.1, avg=3.3
S2872: min=-99.7, max=99.1, avg=-6.3
S5947: min=-96.8, max=97.5, avg=0.7
S3043: min=-99.5, max=99.6, avg=7.2
S3334: min=-98.2, max=95.5, avg=-6.7
S3648: min=-99.7, max=98.3, avg=0.0
S8884: min=-98.8, max=97.0, avg=4.3
S7938: min=-99.4, max=99.3, avg=-1.7
S5601: min=-98.9, max=98.2, avg=-3.9
S0325: min=-97.5, max=98.6, avg=-11.2
S3162: min=-99.5, max=98.3, avg=8.6
S4627: min=-99.9, max=96.9, avg=-9.5
S9061: min=-99.6, max=95.7, avg=-1.1
S3260: min=-99.2, max=94.5, avg=-13.5
S5865: min=-98.9, max=95.0, avg=0.1
S8270: min=-95.8, max=99.8, avg=-5.3
S6391: min=-97.3, max=98.6, avg=-2.2
S7580: min=-99.3, max=98.2, avg=3.5
S4225: min=-94.2, max=99.1, avg=7.0
S4679: min=-98.4, max=99.9, avg=1.7
S1387: min=-96.8, max=97.5, avg=-7.5
S9579: min=-94.5, max=97.9, avg=-2.6
S2060: min=-97.9, max=98.4, avg=4.9
S4351: min=-98.5, max=98.6, avg=0.6
S7171: min=-98.3, max=99.1, avg=4.4
S8098: min=-97.6, max=99.6, avg=-7.4
S3289: min=-99.9, max=97.5, avg=-11.4
S9953: min=-87.9, max=92.6, avg=4.4
S1107: min=-99.0, max=98.3, avg=-2.3
S6920: min=-99.9, max=98.4, avg=4.8
S2102: min=-99.1, max=99.7, avg=1.8
S7661: min=-98.0, max=93.5, avg=-6.9
S1497: min=-99.7, max=95.8, avg=-3.7
S8619: min=-98.0, max=98.4, avg=4.3
S8196: min=-92.4, max=99.0, avg=-6.0
S9150: min=-91.0, max=98.4, avg=0.2
S0509: min=-99.7, max=98.1, avg=-1.2
S1868: min=-98.7, max=99.1, avg=-5.3
S6788: min=-99.8, max=94.3, avg=2.1
S0324: min=-99.1, max=98.3, avg=7.4
S6171: min=-97.5, max=98.8, avg=-9.2
S6450: min=-93.0, max=98.6, avg=7.2
S5618: min=-98.5, max=97.7, avg=1.3
S1221: min=-96.4, max=99.5, avg=0.2
S0321: min=-98.5, max=97.8, avg=4.8
S6991: min=-99.0, max=90.6, avg=-13.7
S9432: min=-99.7, max=99.3, avg=12.0
S5853: min=-97.1, max=98.8, avg=-0.1
S1771: min=-95.7, max=99.8, avg=-7.7
S2952: min=-96.7, max=97.5, avg=4.7
S7088: min=-98.4, max=97.8, avg=1.5
S0849: min=-97.2, max=98.0, avg=1.3
S0847: min=-99.5, max=99.8, avg=-1.7
S2326: min=-98.1, max=98.6, avg=-2.8
S8758: min=-98.5, max=98.4, avg=1.4
S6843: min=-97.5, max=96.7, avg=-13.6
S7019: min=-99.0, max=99.4, avg=-1.9
S0061: min=-98.7, max=98.7, avg=3.1
S7594: min=-98.7, max=95.8, avg=-1.9
S2240: min=-97.2, max=99.9, avg=14.9
S7855: min=-97.3, max=97.5, avg=7.6
S3633: min=-96.1, max=95.7, avg=0.9
S0243: min=-96.7, max=97.4, avg=4.1
S5987: min=-97.0, max=98.1, avg=-3.4
S3807: min=-98.4, max=98.9, avg=-1.5
S7792: min=-98.2, max=96.7, avg=-7.3
S4812: min=-99.4, max=98.7, avg=-3.4
S8008: min=-99.2, max=96.1, avg=7.7
S9463: min=-98.7, max=99.9, avg=8.8
S2298: min=-99.2, max=98.2, avg=-1.4
S4468: min=-97.3, max=98.8, avg=1.9
S6119: min=-99.4, max=96.5, avg=-8.2
S6818: min=-96.6, max=88.1, avg=-0.4
S0171: min=-99.2, max=97.9, avg=5.4
S1953: min=-97.3, max=99.0, avg=-2.7
S8845: min=-96.2, max=95.8, avg=6.3
S0908: min=-99.0, max=99.2, avg=-4.6
S5071: min=-96.2, max=99.8, avg=-2.6
S9769: min=-87.3, max=99.3, avg=5.5
S0748: min=-93.6, max=99.2, avg=8.9
S8672: min=-98.1, max=98.9, avg=-5.2
S3630: min=-99.4, max=99.2, avg=-7.3
S4751: min=-97.6, max=99.0, avg=0.9
S8113: min=-97.6, max=99.6, avg=-5.5
S1159: min=-99.3, max=98.3, avg=-1.9
S1466: min=-98.3, max=99.0, avg=-0.7
S3493: min=-99.9, max=96.7, avg=-11.0
S0304: min=-92.7, max=99.1, avg=6.2
S9604: min=-97.4, max=99.6, avg=-3.6
S1610: min=-97.6, max=98.4, avg=5.6
S7932: min=-93.3, max=97.8, avg=0.4
S5830: min=-98.6, max=98.6, avg=-5.9
S2829: min=-99.6, max=99.1, avg=-1.1
S5465: min=-92.7, max=97.6, avg=8.4
S5134: min=-99.8, max=99.2, avg=-5.7
S3128: min=-98.5, max=98.0, avg=-8.1
S4056: min=-99.8, max=97.3, avg=-5.9
S0414: min=-97.5, max=98.4, avg=-8.1
S4602: min=-98.9, max=94.4, avg=-0.9
S8667: min=-99.3, max=99.8, avg=0.6
S6206: min=-94.3, max=98.4, avg=-2.4
S8522: min=-94.7, max=93.3, avg=0.3
S0360: min=-99.7, max=98.8, avg=-5.3
S4941: min=-94.4, max=96.4, avg=-4.9
S8724: min=-98.4, max=98.2, avg=-0.6
S5082: min=-99.4, max=99.9, avg=1.6
S1285: min=-99.7, max=93.8, avg=-2.5
S6030: min=-95.8, max=99.3, avg=-7.5
S5826: min=-99.9, max=96.8, avg=-3.2
S2904: min=-95.9, max=96.9, avg=-6.2
S1308: min=-98.5, max=99.3, avg=-6.6
S8544: min=-99.1, max=94.9, avg=-2.7
S9458: min=-92.9, max=95.0, avg=9.4
S8616: min=-97.6, max=99.6, avg=2.9
S2064: min=-95.0, max=94.9, avg=-5.7
S3843: min=-99.7, max=97.7, avg=-4.0
S3907: min=-98.3, max=97.8, avg=4.5
S0824: min=-99.7, max=90.1, avg=0.6
S2622: min=-98.3, max=95.8, avg=9.1
S4868: min=-97.0, max=96.3, avg=-2.6
S3202: min=-99.7, max=99.7, avg=7.1
S4889: min=-95.8, max=99.8, avg=0.6
S4639: min=-98.2, max=99.3, avg=1.1
S9746: min=-99.1, max=94.2, avg=-9.9
S1027: min=-99.1, max=99.0, avg=-2.8
S2949: min=-98.0, max=98.6, avg=9.9
S2802: min=-99.4, max=96.5, avg=-3.0
S3690: min=-99.9, max=96.0, avg=-1.2
S6354: min=-99.3, max=98.6, avg=9.2
S5898: min=-97.6, max=97.9, avg=7.2
S4541: min=-99.0, max=96.7, avg=3.3
S0720: min=-98.3, max=99.5, avg=2.8
S4947: min=-99.5, max=97.3, avg=4.2
S5064: min=-96.9, max=96.7, avg=10.9
S1711: min=-96.8, max=95.9, avg=4.8
S9045: min=-99.4, max=98.2, avg=-4.5
S2384: min=-97.3, max=98.5, avg=-1.5
S5281: min=-98.0, max=97.9, avg=-8.6
S6334: min=-98.6, max=97.9, avg=-11.0
S5442: min=-98.5, max=99.8, avg=4.1
S5371: min=-97.9, max=99.7, avg=-6.5
S0638: min=-97.9, max=98.8, avg=-8.6
S0354: min=-96.1, max=99.6, avg=-3.9
S1700: min=-98.2, max=99.1, avg=8.4
S1840: min=-97.9, max=98.2, avg=-0.4
S9459: min=-99.0, max=97.8, avg=-10.5
S7547: min=-97.9, max=95.3, avg=1.7
S5562: min=-99.3, max=98.0, avg=-1.0
S0124: min=-96.9, max=95.8, avg=0.7
S8307: min=-97.9, max=97.6, avg=-2.7
S6637: min=-98.5, max=99.3, avg=-0.6
S8500: min=-99.9, max=98.9, avg=1.5
S8867: min=-98.6, max=99.6, avg=6.2
S4298: min=-99.0, max=97.4, avg=-1.0
S8109: min=-99.9, max=98.3, avg=-2.0
S2471: min=-98.1, max=96.3, avg=-4.8
S8325: min=-99.1, max=99.8, avg=7.1
S6598: min=-98.3, max=98.7, avg=0.3
S6591: min=-98.3, max=93.5, avg=-6.5
S2245: min=-98.8, max=98.6, avg=-9.8
S0571: min=-99.9, max=98.3, avg=2.0
S9403: min=-96.8, max=97.9, avg=1.2
S1872: min=-99.6, max=98.8, avg=0.4
S1154: min=-99.8, max=99.4, avg=-8.9
S8878: min=-99.7, max=94.9, avg=-0.3
S7835: min=-96.7, max=99.5, avg=-2.4
S7208: min=-99.3, max=99.0, avg=-3.5
S0738: min=-94.5, max=96.3, avg=-0.1
S5731: min=-97.5, max=98.9, avg=6.3
S5539: min=-96.2, max=99.8, avg=2.1
S7946: min=-97.9, max=99.5, avg=3.3
S5252: min=-98.8, max=98.8, avg=6.0
S0006: min=-99.1, max=96.9, avg=-5.1
S6692: min=-98.6, max=95.5, avg=5.6
S4635: min=-99.6, max=98.9, avg=10.7
S5578: min=-99.2, max=97.5, avg=-10.3
S6241: min=-97.8, max=97.4, avg=-6.5
S5408: min=-98.7, max=96.2, avg=-11.6
S4459: min=-98.4, max=97.1, avg=-0.6
S2338: min=-97.8, max=99.4, avg=0.2
S5517: min=-99.6, max=98.7, avg=0.7
S7563: min=-98.7, max=98.7, avg=-2.7
S8291: min=-96.3, max=98.1, avg=14.4
S6963: min=-99.8, max=99.1, avg=7.6
S2526: min=-99.0, max=98.6, avg=2.4
S7004: min=-98.9, max=98.3, avg=1.0
S0247: min=-93.6, max=98.8, avg=13.2
S4340: min=-99.1, max=99.1, avg=6.8
S5114: min=-96.9, max=98.0, avg=-6.5
S1194: min=-97.2, max=97.0, avg=-1.1
S5419: min=-99.3, max=98.8, avg=9.1
S0701: min=-98.8, max=98.9, avg=-0.7
S3032: min=-98.2, max=99.8, avg=-1.4
S4330: min=-99.2, max=96.6, avg=-2.0
S3071: min=-99.9, max=93.7, avg=-1.0
S9128: min=-99.8, max=96.2, avg=4.1
S9284: min=-98.8, max=94.7, avg=-7.3
S7466: min=-99.1, max=98.4, avg=15.4
S9719: min=-95.9, max=98.6, avg=-5.2
S8448: min=-89.6, max=95.5, avg=1.1
S4735: min=-89.8, max=99.1, avg=5.5
S4045: min=-96.6, max=94.6, avg=-2.1
S6634: min=-98.2, max=98.0, avg=3.9
S4182: min=-97.8, max=92.7, avg=-3.9
S8894: min=-98.3, max=98.8, avg=0.5
S6315: min=-99.6, max=99.1, avg=0.1
S6869: min=-97.7, max=98.0, avg=0.2
S7955: min=-99.2, max=97.1, avg=0.9
S9407: min=-95.1, max=98.2, avg=4.7
S6346: min=-95.5, max=98.1, avg=4.3
S2717: min=-99.8, max=99.9, avg=-2.1
S7913: min=-98.2, max=97.3, avg=-2.9
S0630: min=-99.7, max=96.3, avg=-2.1
S3859: min=-98.4, max=97.1, avg=-2.0
S4043: min=-96.4, max=96.1, avg=1.7
S9534: min=-99.6, max=98.5, avg=3.3
S7378: min=-95.5, max=99.6, avg=-5.3
S7510: min=-99.0, max=98.7, avg=-7.5
S4977: min=-99.4, max=98.1, avg=-6.2
S1915: min=-97.5, max=99.5, avg=2.2
S9828: min=-97.4, max=95.8, avg=0.0
S2058: min=-99.0, max=98.6, avg=-0.6
S9692: min=-97.7, max=99.7, avg=-3.4
S4734: min=-95.2, max=95.0, avg=-2.0
S0499: min=-94.0, max=97.5, avg=-0.3
S5449: min=-98.4, max=97.7, avg=7.0
S8475: min=-98.4, max=99.9, avg=-3.1
S6626: min=-98.1, max=99.6, avg=2.9
S1594: min=-99.6, max=97.8, avg=3.7
S8316: min=-92.7, max=99.9, avg=-0.1
S3877: min=-96.0, max=99.8, avg=5.7
S2713: min=-98.8, max=98.9, avg=-4.8
S7156: min=-98.0, max=97.7, avg=-4.9
S8412: min=-99.7, max=97.6, avg=-11.3
S7138: min=-99.9, max=97.4, avg=-1.3
S9164: min=-96.4, max=99.3, avg=-7.5
